GID_OBJET,TYPE_ANOMALIE,SEVERITE,DATE_DETECTION_parsed,DATE_HS,DELAI_JOURS,DELAI_ANNEES,MATERIAU
412002223,FUITE_SIGNAL_TR,CRITIQUE,2000-07-15,2014-01-31 00:00:00,4948.0,13.546885694729637,FTG
410092423,FUITE_SIGNAL_TR,CRITIQUE,2002-10-28,2008-01-01 00:00:00,1891.0,5.177275838466803,ACIE
410096681,FUITE_SIGNAL_TR,CRITIQUE,2000-02-02,2009-04-20 14:08:38,3365.0,9.212867898699521,FT
412002384,FUITE_SIGNAL_TR,CRITIQUE,2001-01-19,2009-02-26 09:41:48,2960.0,8.10403832991102,ACIE
410092398,FUITE_SIGNAL_TR,CRITIQUE,2001-06-08,2003-12-09 11:11:22,914.0,2.5023956194387407,FT
410092398,FUITE_SIGNAL_TR,CRITIQUE,2001-02-16,2003-12-09 11:11:22,1026.0,2.809034907597536,FT
410898799,FUITE_SIGNAL_TR,CRITIQUE,1999-01-30,2021-04-15 00:00:00,8111.0,22.206707734428473,FTG
410505015,FUITE_SIGNAL_TR,CRITIQUE,1999-02-15,2010-08-11 15:16:45,4195.0,11.485284052019164,FTG
410800111,FUITE_SIGNAL_TR,CRITIQUE,1999-02-16,2016-11-04 00:00:00,6471.0,17.71663244353183,FTG
410905018,FUITE_SIGNAL_TR,CRITIQUE,1999-02-05,2012-12-01 00:00:00,5048.0,13.820670773442847,FT
410013100,FUITE_SIGNAL_TR,CRITIQUE,1999-02-08,2013-08-07 15:04:07,5294.0,14.494182067077345,FTG
410029075,FUITE_SIGNAL_TR,CRITIQUE,1999-02-13,2016-02-29 00:00:00,6225.0,17.04312114989733,FT
410044343,FUITE_SIGNAL_TR,CRITIQUE,1999-02-17,2008-05-19 16:30:41,3379.0,9.25119780971937,FTG
410018523,FUITE_SIGNAL_TR,CRITIQUE,1999-02-18,2021-04-29 00:00:00,8106.0,22.193018480492814,FTG
410833265,FUITE_SIGNAL_TR,CRITIQUE,1999-02-18,2019-03-05 00:00:00,7320.0,20.041067761806982,FTG
410000337,FUITE_SIGNAL_TR,CRITIQUE,1999-02-17,2005-06-08 10:07:42,2303.0,6.30527036276523,FTG
410511825,FUITE_SIGNAL_TR,CRITIQUE,1999-02-18,2011-10-18 11:35:35,4625.0,12.66255989048597,FTG
410018310,FUITE_SIGNAL_TR,CRITIQUE,1999-02-18,2015-04-24 00:00:00,5909.0,16.177960301163587,FTG
410049312,FUITE_SIGNAL_TR,CRITIQUE,1999-02-16,2004-11-02 15:04:57,2086.0,5.711156741957564,FTG
410004604,FUITE_SIGNAL_TR,CRITIQUE,1999-02-15,2007-05-03 13:39:49,2999.0,8.210814510609172,FTG
410815092,FUITE_SIGNAL_TR,CRITIQUE,1999-02-11,2016-05-19 00:00:00,6307.0,17.267624914442163,FTG
410117398,FUITE_SIGNAL_TR,CRITIQUE,1999-02-09,2019-12-20 00:00:00,7619.0,20.859685147159478,FTG
410134190,FUITE_SIGNAL_TR,CRITIQUE,2000-03-24,2009-12-17 09:04:14,3555.0,9.73305954825462,FTG
410513406,FUITE_SIGNAL_TR,CRITIQUE,2000-03-22,2020-12-17 00:00:00,7575.0,20.739219712525667,FTG
410019332,FUITE_SIGNAL_TR,CRITIQUE,2000-03-22,2011-03-31 15:43:29,4026.0,11.02258726899384,FTG
410031902,FUITE_SIGNAL_TR,CRITIQUE,2000-03-17,2011-02-09 15:57:01,3981.0,10.899383983572895,FTG
410001420,FUITE_SIGNAL_TR,CRITIQUE,2000-05-04,2005-07-20 10:49:46,1903.0,5.210130047912389,FTG
410049022,FUITE_SIGNAL_TR,CRITIQUE,2000-05-04,2007-08-30 15:29:28,2674.0,7.321013004791239,POLY
410931405,FUITE_SIGNAL_TR,CRITIQUE,2000-04-10,2022-12-07 00:00:00,8276.0,22.65845311430527,FTG
410039614,FUITE_SIGNAL_TR,CRITIQUE,2000-04-06,2008-04-29 09:01:05,2945.0,8.062970568104038,FTG
410012507,FUITE_SIGNAL_TR,CRITIQUE,2000-04-26,2007-11-13 08:23:33,2757.0,7.5482546201232035,FTG
410010781,FUITE_SIGNAL_TR,CRITIQUE,2001-10-05,2004-04-29 08:45:13,937.0,2.565366187542779,POLY
410039271,FUITE_SIGNAL_TR,CRITIQUE,2001-10-17,2008-11-19 13:40:04,2590.0,7.091033538672143,FTG
410001420,FUITE_SIGNAL_TR,CRITIQUE,2001-10-30,2005-07-20 10:49:46,1359.0,3.7207392197125255,FTG
410009987,FUITE_SIGNAL_TR,CRITIQUE,2001-09-13,2020-11-23 00:00:00,7011.0,19.195071868583163,FTG
410004462,FUITE_SIGNAL_TR,CRITIQUE,2001-09-27,2008-07-09 14:41:53,2477.0,6.781656399726215,FTG
410004489,FUITE_SIGNAL_TR,CRITIQUE,2001-10-01,2006-01-01 00:00:00,1553.0,4.251882272416153,FTG
410046837,FUITE_SIGNAL_TR,CRITIQUE,2001-10-09,2006-11-07 16:25:04,1855.0,5.078713210130048,POLY
410104009,FUITE_SIGNAL_TR,CRITIQUE,2001-10-15,2005-02-16 15:20:35,1220.0,3.3401779603011637,PEHD
410040811,FUITE_SIGNAL_TR,CRITIQUE,2001-09-08,2009-01-23 10:28:49,2694.0,7.3757700205338805,FTG
410035337,FUITE_SIGNAL_TR,CRITIQUE,2001-09-26,2007-08-01 15:28:14,2135.0,5.845311430527036,FTG
410030552,FUITE_SIGNAL_TR,CRITIQUE,2001-09-27,2014-09-19 00:00:00,4740.0,12.97741273100616,FTG
410039154,FUITE_SIGNAL_TR,CRITIQUE,2001-09-30,2011-12-12 13:33:55,3725.0,10.198494182067078,FTG
410103046,FUITE_SIGNAL_TR,CRITIQUE,1996-10-11,2012-04-06 09:40:23,5656.0,15.485284052019164,FT
410103186,FUITE_SIGNAL_TR,CRITIQUE,1996-12-17,2012-04-26 14:23:07,5609.0,15.356605065023956,FT
410103205,FUITE_SIGNAL_TR,CRITIQUE,2000-06-27,2019-02-20 00:00:00,6812.0,18.650239561943874,FT
410103114,FUITE_SIGNAL_TR,CRITIQUE,2000-06-26,2019-02-20 00:00:00,6813.0,18.652977412731005,FT
410103820,FUITE_SIGNAL_TR,CRITIQUE,2001-02-19,2005-01-01 00:00:00,1412.0,3.865845311430527,FT
410509786,FUITE_SIGNAL_TR,CRITIQUE,1999-02-06,2006-06-26 10:19:27,2697.0,7.383983572895278,FTG
410514496,FUITE_SIGNAL_TR,CRITIQUE,1999-02-04,2013-06-21 14:28:15,5251.0,14.376454483230663,FT
410006764,FUITE_SIGNAL_TR,CRITIQUE,1999-02-06,2017-10-14 00:00:00,6825.0,18.68583162217659,FTG
410016964,FUITE_SIGNAL_TR,CRITIQUE,1999-01-29,2004-01-01 00:00:00,1798.0,4.922655715263518,FTG
410004741,FUITE_SIGNAL_TR,CRITIQUE,1999-02-08,2010-06-04 11:44:55,4134.0,11.318275154004107,FTG
410823937,FUITE_SIGNAL_TR,CRITIQUE,1999-02-09,2017-11-15 00:00:00,6854.0,18.765229295003422,POLY
410021028,FUITE_SIGNAL_TR,CRITIQUE,1999-02-15,2023-03-28 00:00:00,8807.0,24.112251882272417,FTG
410811245,FUITE_SIGNAL_TR,CRITIQUE,1999-02-16,2022-04-08 00:00:00,8452.0,23.140314852840522,FTG
410044890,FUITE_SIGNAL_TR,CRITIQUE,2000-05-14,2004-10-14 10:21:30,1614.0,4.418891170431212,VP
410023174,FUITE_SIGNAL_TR,CRITIQUE,2000-05-22,2002-03-27 00:00:00,674.0,1.8453114305270362,POLY
410823937,FUITE_SIGNAL_TR,CRITIQUE,2000-05-17,2017-11-15 00:00:00,6391.0,17.49760438056126,POLY
410008520,FUITE_SIGNAL_TR,CRITIQUE,2000-05-26,2010-01-01 00:00:00,3507.0,9.60164271047228,POLY
410005573,FUITE_SIGNAL_TR,CRITIQUE,2000-06-16,2006-03-21 10:56:43,2104.0,5.760438056125941,FTG
410927077,FUITE_SIGNAL_TR,CRITIQUE,2000-06-06,2022-12-07 00:00:00,8219.0,22.50239561943874,FT
410045781,FUITE_SIGNAL_TR,CRITIQUE,2000-06-05,2011-03-24 11:23:44,3944.0,10.798083504449007,POLY
410025900,FUITE_SIGNAL_TR,CRITIQUE,2000-05-30,2016-07-19 00:00:00,5894.0,16.136892539356605,FTG
410508520,FUITE_SIGNAL_TR,CRITIQUE,2000-05-31,2007-05-03 14:18:52,2528.0,6.921286789869952,FTG
410051804,FUITE_SIGNAL_TR,CRITIQUE,2000-06-21,2015-12-16 00:00:00,5656.0,15.485284052019164,POLY
410101775,FUITE_SIGNAL_TR,CRITIQUE,2001-09-17,2020-09-08 00:00:00,6931.0,18.976043805612594,FTG
410030127,FUITE_SIGNAL_TR,CRITIQUE,2001-09-19,2009-09-30 16:03:10,2933.0,8.030116358658454,FTG
410022403,FUITE_SIGNAL_TR,CRITIQUE,2001-09-19,2023-10-26 00:00:00,8072.0,22.099931553730322,FTG
410014533,FUITE_SIGNAL_TR,CRITIQUE,2001-09-12,2009-01-01 00:00:00,2668.0,7.304585900068446,FTG
410017015,FUITE_SIGNAL_TR,CRITIQUE,2002-02-01,2013-05-06 09:41:29,4112.0,11.2580424366872,FTG
410060497,FUITE_SIGNAL_TR,CRITIQUE,2002-02-09,2017-07-13 00:00:00,5633.0,15.422313483915127,FTG
410835420,FUITE_SIGNAL_TR,CRITIQUE,2002-02-07,2019-09-20 00:00:00,6434.0,17.61533196440794,FTG
410001815,FUITE_SIGNAL_TR,CRITIQUE,2002-02-26,2004-12-20 12:11:17,1028.0,2.8145106091718,FT
410040581,FUITE_SIGNAL_TR,CRITIQUE,2002-02-11,2004-02-25 10:30:04,744.0,2.0369609856262834,FTG
410102684,FUITE_SIGNAL_TR,CRITIQUE,2001-09-25,2018-11-13 00:00:00,6258.0,17.13347022587269,FT
410103615,FUITE_SIGNAL_TR,CRITIQUE,2001-04-18,2015-01-30 00:00:00,5035.0,13.78507871321013,PVC
410103578,FUITE_SIGNAL_TR,CRITIQUE,2000-08-03,2007-03-07 10:55:54,2407.0,6.590006844626968,ACIE
412002429,FUITE_SIGNAL_TR,CRITIQUE,2000-07-17,2015-03-19 00:00:00,5358.0,14.669404517453799,FT
412002429,FUITE_SIGNAL_TR,CRITIQUE,2000-12-14,2015-03-19 00:00:00,5208.0,14.258726899383984,FT
410837901,FUITE_SIGNAL_TR,CRITIQUE,2000-11-27,2019-10-16 00:00:00,6897.0,18.882956878850102,FT
410963847,FUITE_SIGNAL_TR,CRITIQUE,2000-12-20,2024-07-12 00:00:00,8605.0,23.55920602327173,FT
415500600,FUITE_SIGNAL_TR,CRITIQUE,2001-02-05,2012-06-12 13:58:49,4145.0,11.34839151266256,FT
410073118,FUITE_SIGNAL_TR,CRITIQUE,2001-06-11,2008-07-16 11:11:50,2592.0,7.096509240246407,POLY
410076328,FUITE_SIGNAL_TR,CRITIQUE,1999-03-15,2009-07-10 15:13:00,3770.0,10.321697467488022,POLY
410018146,FUITE_SIGNAL_TR,CRITIQUE,1999-02-26,2010-12-09 08:52:18,4304.0,11.783709787816564,FTG
410055489,FUITE_SIGNAL_TR,CRITIQUE,1999-02-23,2006-03-31 16:11:56,2593.0,7.099247091033539,FTG
410016175,FUITE_SIGNAL_TR,CRITIQUE,1999-02-15,2021-03-24 00:00:00,8073.0,22.102669404517453,FTG
410036527,FUITE_SIGNAL_TR,CRITIQUE,1999-02-23,2009-06-15 08:52:37,3765.0,10.30800821355236,FTG
410823157,FUITE_SIGNAL_TR,CRITIQUE,1999-02-22,2017-10-12 00:00:00,6807.0,18.636550308008214,FTG
410813976,FUITE_SIGNAL_TR,CRITIQUE,1999-02-18,2015-12-12 00:00:00,6141.0,16.813141683778234,BTM
410957954,FUITE_SIGNAL_TR,CRITIQUE,1999-03-26,2024-05-29 00:00:00,9196.0,25.177275838466805,FT
410003899,FUITE_SIGNAL_TR,CRITIQUE,1999-04-06,2007-11-30 11:31:03,3160.0,8.65160848733744,FTG
410811245,FUITE_SIGNAL_TR,CRITIQUE,1999-02-16,2022-04-08 00:00:00,8452.0,23.140314852840522,FTG
410027308,FUITE_SIGNAL_TR,CRITIQUE,2000-07-17,2008-10-15 15:11:02,3012.0,8.24640657084189,FTG
410019410,FUITE_SIGNAL_TR,CRITIQUE,2000-07-17,2014-05-01 00:00:00,5036.0,13.787816563997263,POLY
410027090,FUITE_SIGNAL_TR,CRITIQUE,2000-07-04,2020-09-08 00:00:00,7371.0,20.18069815195072,POLY
410023174,FUITE_SIGNAL_TR,CRITIQUE,2000-07-02,2002-03-27 00:00:00,633.0,1.73305954825462,POLY
410034649,FUITE_SIGNAL_TR,CRITIQUE,2000-07-25,2007-07-12 09:09:45,2543.0,6.962354551676934,FT
410809570,FUITE_SIGNAL_TR,CRITIQUE,2000-08-18,2016-06-24 00:00:00,5789.0,15.849418206707734,POLY
410032323,FUITE_SIGNAL_TR,CRITIQUE,2000-08-06,2019-09-05 00:00:00,6969.0,19.080082135523615,FTG
410052228,FUITE_SIGNAL_TR,CRITIQUE,2000-08-19,2016-06-23 00:00:00,5787.0,15.84394250513347,POLY
410018288,FUITE_SIGNAL_TR,CRITIQUE,2002-02-06,2019-12-20 00:00:00,6526.0,17.867214236824093,FTG
410010279,FUITE_SIGNAL_TR,CRITIQUE,2002-02-25,2014-10-27 00:00:00,4627.0,12.668035592060233,FTG
410006997,FUITE_SIGNAL_TR,CRITIQUE,2002-01-08,2008-03-05 14:16:19,2248.0,6.154688569472964,BTM
410053077,FUITE_SIGNAL_TR,CRITIQUE,2002-01-16,2021-12-17 00:00:00,7275.0,19.917864476386036,FT
410024016,FUITE_SIGNAL_TR,CRITIQUE,2002-01-03,2016-12-10 00:00:00,5455.0,14.934976043805612,FTG
410009879,FUITE_SIGNAL_TR,CRITIQUE,2002-01-29,2019-10-10 00:00:00,6463.0,17.694729637234772,FTG
410803194,FUITE_SIGNAL_TR,CRITIQUE,2002-01-19,2012-09-01 00:00:00,3878.0,10.617385352498289,FTG
410011916,FUITE_SIGNAL_TR,CRITIQUE,2002-01-10,2016-02-25 00:00:00,5159.0,14.124572210814511,FTG
410029104,FUITE_SIGNAL_TR,CRITIQUE,2002-01-14,2012-11-01 00:00:00,3944.0,10.798083504449007,FTG
410051804,FUITE_SIGNAL_TR,CRITIQUE,2002-01-07,2015-12-16 00:00:00,5091.0,13.938398357289527,POLY
410928472,FUITE_SIGNAL_TR,CRITIQUE,2001-12-21,2022-04-19 00:00:00,7424.0,20.32580424366872,FTG
410016430,FUITE_SIGNAL_TR,CRITIQUE,2001-12-22,2017-11-16 00:00:00,5808.0,15.901437371663244,FTG
410077409,FUITE_SIGNAL_TR,CRITIQUE,1999-12-02,2023-04-26 00:00:00,8546.0,23.397672826830938,POLY
410958731,FUITE_SIGNAL_TR,CRITIQUE,1993-01-01,2024-01-01 00:00:00,11322.0,30.99794661190965,FT
410958731,FUITE_SIGNAL_TR,CRITIQUE,1998-11-24,2024-01-01 00:00:00,9169.0,25.10335386721424,FT
410958731,FUITE_SIGNAL_TR,CRITIQUE,1993-10-08,2024-01-01 00:00:00,11042.0,30.23134839151266,FT
410958731,FUITE_SIGNAL_TR,CRITIQUE,1999-05-10,2024-01-01 00:00:00,9002.0,24.646132785763175,FT
410079667,FUITE_SIGNAL_TR,CRITIQUE,1999-05-04,2016-03-09 00:00:00,6154.0,16.84873374401095,FTG
410504986,FUITE_SIGNAL_TR,CRITIQUE,1999-05-05,2015-06-25 00:00:00,5895.0,16.139630390143736,FTG
410015337,FUITE_SIGNAL_TR,CRITIQUE,1999-04-09,2009-05-22 11:35:44,3696.0,10.119096509240247,BTM
410023174,FUITE_SIGNAL_TR,CRITIQUE,1999-05-18,2002-03-27 00:00:00,1044.0,2.858316221765914,POLY
410015343,FUITE_SIGNAL_TR,CRITIQUE,1999-04-08,2005-04-25 13:56:00,2209.0,6.047912388774812,FTG
410035359,FUITE_SIGNAL_TR,CRITIQUE,1999-04-06,2017-11-22 00:00:00,6805.0,18.63107460643395,FTG
410015337,FUITE_SIGNAL_TR,CRITIQUE,1999-04-08,2009-05-22 11:35:44,3697.0,10.121834360027378,BTM
410028032,FUITE_SIGNAL_TR,CRITIQUE,1999-04-19,2016-09-29 00:00:00,6373.0,17.44832306639288,FTG
410052470,FUITE_SIGNAL_TR,CRITIQUE,1999-05-07,2005-01-01 00:00:00,2066.0,5.6563997262149215,FTG
410018188,FUITE_SIGNAL_TR,CRITIQUE,2000-06-20,2009-03-24 16:15:36,3199.0,8.758384668035593,FTG
410930190,FUITE_SIGNAL_TR,CRITIQUE,2000-08-10,2022-09-29 00:00:00,8085.0,22.135523613963038,FTG
410031665,FUITE_SIGNAL_TR,CRITIQUE,2000-08-09,2016-10-20 00:00:00,5916.0,16.197125256673512,FTG
410032229,FUITE_SIGNAL_TR,CRITIQUE,2000-08-13,2017-06-08 00:00:00,6143.0,16.8186173853525,FTG
410027548,FUITE_SIGNAL_TR,CRITIQUE,2000-08-20,2008-10-15 15:14:47,2978.0,8.153319644079398,FTG
410018781,FUITE_SIGNAL_TR,CRITIQUE,2000-07-28,2008-01-18 11:11:59,2730.0,7.474332648870637,FT
410019622,FUITE_SIGNAL_TR,CRITIQUE,2000-10-04,2009-07-13 09:25:29,3204.0,8.772073921971252,FTG
410015127,FUITE_SIGNAL_TR,CRITIQUE,2000-10-05,2010-04-02 13:43:34,3466.0,9.489390828199863,POLY
410051549,FUITE_SIGNAL_TR,CRITIQUE,2000-08-29,2017-03-29 00:00:00,6056.0,16.580424366872005,POLY
410030089,FUITE_SIGNAL_TR,CRITIQUE,2000-09-26,2009-08-06 14:20:58,3236.0,8.85968514715948,FTG
410125258,FUITE_SIGNAL_TR,CRITIQUE,2000-09-27,2020-09-21 00:00:00,7299.0,19.983572895277206,VP
410076541,FUITE_SIGNAL_TR,CRITIQUE,2001-12-24,2021-11-24 00:00:00,7275.0,19.917864476386036,FTG
410026837,FUITE_SIGNAL_TR,CRITIQUE,2001-12-20,2012-11-01 00:00:00,3969.0,10.86652977412731,FTG
410036768,FUITE_SIGNAL_TR,CRITIQUE,2001-12-19,2013-07-01 00:00:00,4212.0,11.53182751540041,FTG
410024569,FUITE_SIGNAL_TR,CRITIQUE,2001-12-19,2018-10-11 00:00:00,6140.0,16.810403832991103,FTG
410022365,FUITE_SIGNAL_TR,CRITIQUE,2001-12-15,2020-02-14 00:00:00,6635.0,18.16563997262149,FTG
410016391,FUITE_SIGNAL_TR,CRITIQUE,2001-12-16,2018-07-09 00:00:00,6049.0,16.56125941136208,FTG
410015424,FUITE_SIGNAL_TR,CRITIQUE,2001-12-16,2005-01-01 00:00:00,1112.0,3.0444900752908968,FTG
410024567,FUITE_SIGNAL_TR,CRITIQUE,2001-12-16,2005-11-10 14:52:48,1425.0,3.9014373716632442,FTG
410035847,FUITE_SIGNAL_TR,CRITIQUE,2001-12-15,2012-12-01 00:00:00,4004.0,10.962354551676933,FTG
410048859,FUITE_SIGNAL_TR,CRITIQUE,2001-12-14,2008-07-01 15:22:17,2391.0,6.546201232032854,POLY
410043604,FUITE_SIGNAL_TR,CRITIQUE,2001-12-28,2006-05-23 14:33:38,1607.0,4.399726214921286,POLY
410031541,FUITE_SIGNAL_TR,CRITIQUE,2002-01-07,2009-09-04 15:03:06,2797.0,7.657768651608487,FTG
410826540,FUITE_SIGNAL_TR,CRITIQUE,1994-10-24,2018-03-16 00:00:00,8544.0,23.392197125256672,FT
410077650,FUITE_SIGNAL_TR,CRITIQUE,1992-07-31,2018-04-05 00:00:00,9379.0,25.678302532511978,FT
410077628,FUITE_SIGNAL_TR,CRITIQUE,1998-12-02,2017-04-03 00:00:00,6697.0,18.33538672142368,PEHD
410077628,FUITE_SIGNAL_TR,CRITIQUE,1991-01-18,2017-04-03 00:00:00,9572.0,26.206707734428473,PEHD
410083382,FUITE_SIGNAL_TR,CRITIQUE,1991-10-18,2019-07-01 00:00:00,10118.0,27.701574264202602,FT
410077296,FUITE_SIGNAL_TR,CRITIQUE,2001-01-12,2019-06-05 00:00:00,6718.0,18.392881587953458,FT
410076991,FUITE_SIGNAL_TR,CRITIQUE,2000-12-17,2010-06-15 09:07:51,3467.0,9.492128678986996,FT
410076991,FUITE_SIGNAL_TR,CRITIQUE,1995-10-26,2010-06-15 09:07:51,5346.0,14.636550308008214,FT
410076991,FUITE_SIGNAL_TR,CRITIQUE,1999-11-09,2010-06-15 09:07:51,3871.0,10.598220396988363,FT
410076991,FUITE_SIGNAL_TR,CRITIQUE,1993-09-20,2010-06-15 09:07:51,6112.0,16.733744010951405,FT
410018589,FUITE_SIGNAL_TR,CRITIQUE,1999-02-23,2011-11-04 12:36:11,4637.0,12.695414099931554,FTG
410015337,FUITE_SIGNAL_TR,CRITIQUE,1999-05-18,2009-05-22 11:35:44,3657.0,10.012320328542094,BTM
410015337,FUITE_SIGNAL_TR,CRITIQUE,1999-05-18,2009-05-22 11:35:44,3657.0,10.012320328542094,BTM
410016968,FUITE_SIGNAL_TR,CRITIQUE,1999-04-12,2004-01-01 00:00:00,1725.0,4.722792607802875,FTG
410015337,FUITE_SIGNAL_TR,CRITIQUE,1999-05-18,2009-05-22 11:35:44,3657.0,10.012320328542094,BTM
410022078,FUITE_SIGNAL_TR,CRITIQUE,1999-04-12,2009-06-02 10:59:46,3704.0,10.140999315537304,FTG
410070140,FUITE_SIGNAL_TR,CRITIQUE,1999-06-16,2013-02-20 16:10:05,4998.0,13.683778234086242,FTG
410015337,FUITE_SIGNAL_TR,CRITIQUE,1999-05-28,2009-05-22 11:35:44,3647.0,9.984941820670773,BTM
410015337,FUITE_SIGNAL_TR,CRITIQUE,1999-05-28,2009-05-22 11:35:44,3647.0,9.984941820670773,BTM
410015337,FUITE_SIGNAL_TR,CRITIQUE,1999-05-31,2009-05-22 11:35:44,3644.0,9.976728268309378,BTM
410012144,FUITE_SIGNAL_TR,CRITIQUE,1999-05-29,2019-12-11 00:00:00,7501.0,20.536618754277892,FTG
410015337,FUITE_SIGNAL_TR,CRITIQUE,1999-04-08,2009-05-22 11:35:44,3697.0,10.121834360027378,BTM
410041338,FUITE_SIGNAL_TR,CRITIQUE,1999-07-11,2020-01-01 00:00:00,7479.0,20.476386036960985,FTG
410042758,FUITE_SIGNAL_TR,CRITIQUE,2000-09-28,2020-01-21 00:00:00,7054.0,19.312799452429843,FTG
410047605,FUITE_SIGNAL_TR,CRITIQUE,2000-10-04,2009-01-01 00:00:00,3011.0,8.243668720054757,POLY
410049017,FUITE_SIGNAL_TR,CRITIQUE,2000-08-23,2007-08-30 16:41:41,2563.0,7.017111567419575,POLY
410034871,FUITE_SIGNAL_TR,CRITIQUE,2000-11-12,2007-11-13 16:20:17,2557.0,7.000684462696783,FTG
410085972,FUITE_SIGNAL_TR,CRITIQUE,2000-11-10,2021-11-23 00:00:00,7683.0,21.034907597535934,POLY
410826328,FUITE_SIGNAL_TR,CRITIQUE,2002-01-07,2017-10-19 00:00:00,5764.0,15.780971937029431,FTG
410048377,FUITE_SIGNAL_TR,CRITIQUE,2002-01-07,2005-07-27 23:39:50,1297.0,3.5509924709103355,POLY
410040318,FUITE_SIGNAL_TR,CRITIQUE,2002-01-06,2017-12-19 00:00:00,5826.0,15.950718685831623,FTG
410029613,FUITE_SIGNAL_TR,CRITIQUE,2002-01-05,2021-07-08 00:00:00,7124.0,19.50444900752909,FTG
410048859,FUITE_SIGNAL_TR,CRITIQUE,2002-01-04,2008-07-01 15:22:17,2370.0,6.48870636550308,POLY
410022260,FUITE_SIGNAL_TR,CRITIQUE,2002-01-04,2024-06-25 00:00:00,8208.0,22.472279260780287,FTG
410021028,FUITE_SIGNAL_TR,CRITIQUE,2002-01-03,2023-03-28 00:00:00,7754.0,21.229295003422312,FTG
410043626,FUITE_SIGNAL_TR,CRITIQUE,2002-01-03,2008-09-26 19:38:48,2458.0,6.729637234770705,POLY
410013225,FUITE_SIGNAL_TR,CRITIQUE,2001-12-23,2021-07-28 00:00:00,7157.0,19.59479808350445,FTG
410519834,FUITE_SIGNAL_TR,CRITIQUE,2001-12-17,2009-01-01 00:00:00,2572.0,7.041752224503765,FTG
410035099,FUITE_SIGNAL_TR,CRITIQUE,2002-01-03,2004-05-05 15:16:32,853.0,2.3353867214236823,FTG
410040503,FUITE_SIGNAL_TR,CRITIQUE,2002-01-03,2004-03-09 11:06:08,796.0,2.1793292265571527,FTG
410014293,FUITE_SIGNAL_TR,CRITIQUE,2002-01-09,2012-08-01 00:00:00,3857.0,10.559890485968515,FTG
410047605,FUITE_SIGNAL_TR,CRITIQUE,2002-01-15,2009-01-01 00:00:00,2543.0,6.962354551676934,POLY
410030513,FUITE_SIGNAL_TR,CRITIQUE,2002-01-11,2020-10-29 00:00:00,6866.0,18.798083504449007,FTG
410083416,FUITE_SIGNAL_TR,CRITIQUE,2000-11-10,2019-06-05 00:00:00,6781.0,18.56536618754278,FT
410091040,FUITE_SIGNAL_TR,CRITIQUE,2000-01-21,2019-06-05 00:00:00,7075.0,19.370294318959616,FT
410104365,FUITE_SIGNAL_TR,CRITIQUE,2000-03-02,2010-08-02 11:50:06,3805.0,10.417522245037645,POLY
410104365,FUITE_SIGNAL_TR,CRITIQUE,1994-09-26,2010-08-02 11:50:06,5789.0,15.849418206707734,POLY
410104365,FUITE_SIGNAL_TR,CRITIQUE,1994-11-02,2010-08-02 11:50:06,5752.0,15.748117727583846,POLY
410104381,FUITE_SIGNAL_TR,CRITIQUE,1993-01-19,2004-02-12 10:51:58,4041.0,11.063655030800822,POLY
410043803,FUITE_SIGNAL_TR,CRITIQUE,1999-07-05,2006-09-28 09:38:51,2642.0,7.233401779603011,POLY
410816244,FUITE_SIGNAL_TR,CRITIQUE,1999-07-03,2017-12-05 00:00:00,6730.0,18.425735797399042,POLY
410004452,FUITE_SIGNAL_TR,CRITIQUE,1999-06-29,2011-10-18 11:35:37,4494.0,12.303901437371664,FTG
410023056,FUITE_SIGNAL_TR,CRITIQUE,1999-06-17,2007-09-18 10:11:57,3015.0,8.254620123203285,FTG
410049017,FUITE_SIGNAL_TR,CRITIQUE,1999-06-21,2007-08-30 16:41:41,2992.0,8.191649555099247,POLY
410030679,FUITE_SIGNAL_TR,CRITIQUE,1999-06-13,2019-03-13 00:00:00,7213.0,19.748117727583846,FTG
410025206,FUITE_SIGNAL_TR,CRITIQUE,1999-07-01,2001-01-01 00:00:00,550.0,1.5058179329226558,FTG
410048859,FUITE_SIGNAL_TR,CRITIQUE,1999-06-11,2008-07-01 15:22:17,3308.0,9.05681040383299,POLY
410030679,FUITE_SIGNAL_TR,CRITIQUE,1999-06-07,2019-03-13 00:00:00,7219.0,19.76454483230664,FTG
410522263,FUITE_SIGNAL_TR,CRITIQUE,2000-12-20,2010-08-19 09:10:57,3529.0,9.661875427789186,FTG
410024283,FUITE_SIGNAL_TR,CRITIQUE,2001-01-01,2022-03-11 00:00:00,7739.0,21.188227241615333,FTG
410043626,FUITE_SIGNAL_TR,CRITIQUE,2000-12-31,2008-09-26 19:38:48,2826.0,7.737166324435318,POLY
410813234,FUITE_SIGNAL_TR,CRITIQUE,2000-12-21,2016-01-29 00:00:00,5517.0,15.104722792607802,FTG
410024374,FUITE_SIGNAL_TR,CRITIQUE,2000-11-20,2004-01-01 00:00:00,1137.0,3.1129363449691994,FTG
410048377,FUITE_SIGNAL_TR,CRITIQUE,2000-11-20,2005-07-27 23:39:50,1710.0,4.681724845995893,POLY
410004452,FUITE_SIGNAL_TR,CRITIQUE,2000-12-06,2011-10-18 11:35:37,3968.0,10.863791923340179,FTG
410040595,FUITE_SIGNAL_TR,CRITIQUE,2000-12-18,2017-07-11 00:00:00,6049.0,16.56125941136208,FTG
